Campaign,Clients,Service Type,Goal,Remaining,Desired Daily,URL,Start Date,Status,Confirm Start Date?,Ask for Access,Ask Client for YT SS,Views Stalled?,Paid R?,Sale Price,Invoice,Comments,In Fixer?,Client Notes
ATLiens - Black Sheep,Dark Roast,LATAM Website,35000,0,,https://www.youtube.com/watch?v=_n6a0o6tfpM,10/7/2024,Complete,,,,,Yes,$264,Paid,https://docs.google.com/spreadsheets/d/1TE18DBsZBVZmEF_Y4KBNwWmooR-cT24Ew2pH8q4fpl4,,
ATLiens - Be Your Ghost,Dark Roast,EUR Website,30000,-17000,,https://www.youtube.com/watch?v=KN0Xo7Ux808,10/4/2024,Complete,,,,checked,Yes,$300,Paid,https://docs.google.com/spreadsheets/d/1WFbnBt-pZq56lMk2cvZqWPlV7xTE2XRn7PpIjmOQiyo,checked,"- Ratios are fixing themselves over the next few days, still looks great though just beefing it up. "
ATLiens - Be Your Ghost,Dark Roast,LATAM Website,50000,0,,https://www.youtube.com/watch?v=KN0Xo7Ux808,10/4/2024,Complete,,,,,Yes,$450,Paid,https://docs.google.com/spreadsheets/d/1WFbnBt-pZq56lMk2cvZqWPlV7xTE2XRn7PpIjmOQiyo,checked,
T- Mass - Better Off Alone,Dim Mak,LATAM Website,10000,0,,https://www.youtube.com/watch?v=OblbWWqrhEk,10/4/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1wSCyk6fJwrTE-F8L7VQpGIX4wRCKml49fHywZp7wzaw,checked,
T- Mass - Better Off Alone,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=OblbWWqrhEk,10/4/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1wSCyk6fJwrTE-F8L7VQpGIX4wRCKml49fHywZp7wzaw,checked,
Vincent - Surrounded,Dim Mak,EUR Website,10000,0,,https://www.youtube.com/watch?v=jMBqLBhcrzA,10/4/2024,Complete,,,,checked,Yes,$100,Paid,https://www.youtube.com/watch?v=jMBqLBhcrzA,checked,
Vincent - Surrounded,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=jMBqLBhcrzA,10/4/2024,Complete,,,,,Yes,$200,Paid,https://www.youtube.com/watch?v=jMBqLBhcrzA,checked,
2DEEP - Las Gatas,Dim Mak,LATAM Website,10000,10000,,https://www.youtube.com/watch?v=eXNygzhqLtg,10/1/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1PW11U1PL-mCvSMJ4yOJ43sbaO8G7RSv041qMyYmDkuE,checked,Wrapping up the Display ads portion of the campaign this week. 
2DEEP - Las Gatas,Dim Mak,LATAM Display,20000,0,,https://www.youtube.com/watch?v=eXNygzhqLtg,10/1/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1PW11U1PL-mCvSMJ4yOJ43sbaO8G7RSv041qMyYmDkuE,checked,
Diany Dior - Put It On BTS Recap,Goodtalk,WW Website,25000,0,,https://youtu.be/ZWDVNNTLIxE,10/1/2024,Complete,,,,,Yes,$50,Paid,https://docs.google.com/spreadsheets/d/1aiDN78GcboIWvrOLPZEpWSlB58JzuCdao7rQfeujiO0,,
Diany Dior - Toronto Recap,Goodtalk,WW Website Ads,25000,8800,,https://youtu.be/BcVFczCTVyg,10/1/2024,Complete,,,,checked,Yes,$50,Paid,https://docs.google.com/spreadsheets/d/1JDA2DH-TlubuJCXwsk8rQOu2mU_Tkv5Cd_qpu84o6NU,checked,
Sikdope & ZOOTAH - Addicted ,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=w2wS4aAtITU,9/27/2024,Complete,,,,checked,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1BRLr4dyDZH3UkDiD9YRXn324ZRrO7i-N1ISTjNVNZjQ,checked,
Sikdope & ZOOTAH - Addicted ,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=w2wS4aAtITU,9/27/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1BRLr4dyDZH3UkDiD9YRXn324ZRrO7i-N1ISTjNVNZjQ,checked,
Joaquin Jaimee - Esa Morra,Shalizi Group,LATAM Display,40000,0,,https://www.youtube.com/watch?v=5QPiclCZTco,9/26/2024,Complete,,,,checked,Yes,$400,Paid,https://docs.google.com/spreadsheets/d/1u9NMaJr8Oq2uHgRXs7bIPA3JRSJ1LZo7oDyjg_D1iyE,checked,
Joaquin Jaimee - Esa Morra,Shalizi Group,LATAM Website,10000,0,,https://www.youtube.com/watch?v=5QPiclCZTco,9/26/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1u9NMaJr8Oq2uHgRXs7bIPA3JRSJ1LZo7oDyjg_D1iyE,checked,
RayRay & Softest Hard - Fall Apart,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=OzLcjHxWhjU,9/20/2024,Complete,,,,checked,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1eg-sj7N4WVjuqRVnoby3QmagdxmSNmDFsYJ5KHrk32Q/edit?gid=0#gid=0,checked,
RayRay & Softest Hard - Fall Apart,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=OzLcjHxWhjU,9/20/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1eg-sj7N4WVjuqRVnoby3QmagdxmSNmDFsYJ5KHrk32Q/edit?gid=0#gid=0,checked,
Riggi & Piros - Backroom,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=o0axH8sb9Ms,9/20/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1DLzwkJ1apwg4b293t3kpPL1UiKb_by-FweJvFooL9Wg,checked,
Riggi & Piros - Backroom,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=o0axH8sb9Ms,9/20/2024,Complete,,,,checked,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1DLzwkJ1apwg4b293t3kpPL1UiKb_by-FweJvFooL9Wg,checked,
Diany Dior - Put It On,Goodtalk,WW Website Ads,75000,0,,https://youtu.be/ty_kIZGhoc8,9/17/2024,Complete,,,,,Yes,$300,Paid,https://docs.google.com/spreadsheets/d/15XoRgalQZCpPK5lz4KWpDLs1j806807kwwsbZY9O3IQ,checked,
Ola Runt - NBFW,Goodtalk,WW Website Ads,65000,0,,https://youtu.be/9JL9_0aq_X0?si=76UJO4tZTeu6isVB,9/17/2024,Complete,checked,,,,Yes,$250,Paid,https://docs.google.com/spreadsheets/d/1zTTE3Cs-ssxFrVCG0cKznQKMQLNKAa-1iSuC-mm2cqQ,checked,
Tommyboyfame - IYKYK,Priime,LATAM Website,90000,16000,,https://www.youtube.com/watch?v=qbXpTmhrrzE,9/16/2024,Complete,,,,checked,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1cuptoGzg3C5DOtynMLanvSZp1UbFEviAWY0H_VwIHIA,checked,"- adding some more comments, fixing up likes too
"
Tommyboyfame - IYKYK,Priime,US Website,10000,0,,https://www.youtube.com/watch?v=qbXpTmhrrzE,9/16/2024,Complete,,,,,Yes,$475,Paid,https://docs.google.com/spreadsheets/d/1cuptoGzg3C5DOtynMLanvSZp1UbFEviAWY0H_VwIHIA,checked,
Tommyboyfame - IYKYK,Priime,EUR Website,40000,0,,https://www.youtube.com/watch?v=qbXpTmhrrzE,9/16/2024,Complete,,,,,Yes,$900,Paid,https://docs.google.com/spreadsheets/d/1cuptoGzg3C5DOtynMLanvSZp1UbFEviAWY0H_VwIHIA,checked,
Cheyenne Giles - Nightcap,Dim Mak,US Website Ads,10000,0,,https://www.youtube.com/watch?v=5YqJb8XAd3Q,9/13/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1t_zmrbywkvbywefjIiNkpm3aazffhgKFffuzPo4l8XE,checked,
Cheyenne Giles - Nightcap,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=5YqJb8XAd3Q,9/13/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1t_zmrbywkvbywefjIiNkpm3aazffhgKFffuzPo4l8XE,checked,
FKA twigs - Eusexua,Atlantic Records (Kyle),WW Website,250000,0,,https://www.youtube.com/watch?v=KnGSVIZGkQo,9/13/2024,Complete,,,,,Yes,$1000,Paid,https://docs.google.com/spreadsheets/d/1X5PEXjXD1R8IGFysym7f3L5HkbTOGxEJLvkXhWkRbVM,checked,
FKA twigs - Eusexua,Atlantic Records (Kyle),WW Display,50000,0,,https://www.youtube.com/watch?v=KnGSVIZGkQo,9/13/2024,Complete,,,,,Yes,$500,Paid,https://docs.google.com/spreadsheets/d/1X5PEXjXD1R8IGFysym7f3L5HkbTOGxEJLvkXhWkRbVM,checked,
OBS - Poison (feat. CERES),Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=7Vkk8bXlVdg,9/13/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1q63Jo0YBoCSEOgDM0Zu19piOd3I_TVEcx951XztdF28,checked,
OBS - Poison (feat. CERES),Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=7Vkk8bXlVdg,9/13/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1q63Jo0YBoCSEOgDM0Zu19piOd3I_TVEcx951XztdF28,checked,
Priime - TikTok Battle,Priime,WW Display,20000,0,,https://www.youtube.com/watch?v=d37o-vARXjk,9/13/2024,Complete,,,,checked,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1Qc9qAKKFnihV--8mBWwR7m9z-FOC0hMrpvLeviQfv90,checked,
The Bloody Beetroots - Warp 1.9 (feat Steve Aoki) [longstoryshort Remix],Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=y_yx2OiTQdg,9/13/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1HOqj4LU-_Ota5w9ZpSNUAWB_7h16WAONUHo4orRqAJ0,checked,
The Bloody Beetroots - Warp 1.9 (feat Steve Aoki) [longstoryshort Remix],Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=y_yx2OiTQdg,9/13/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1HOqj4LU-_Ota5w9ZpSNUAWB_7h16WAONUHo4orRqAJ0,checked,
Ola Runt - FDO,Goodtalk,WW Website Ads,136000,0,,https://youtu.be/hGSZ1dghoSk,9/10/2024,Complete,,,,,Yes,$544,Paid,N/A,,
Callie Reiff - My Room,Dim Mak,US Website Ads,10000,0,,https://www.youtube.com/watch?v=jiETGfzHsFw,9/9/2024,Complete,,,,,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1sU8Vs-j_0dMOa9AWNWPne4SpwpsG879h81o93D3u8dk/edit?usp=sharing,checked,
Callie Reiff - My Room,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=jiETGfzHsFw,9/9/2024,Complete,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1sU8Vs-j_0dMOa9AWNWPne4SpwpsG879h81o93D3u8dk/edit?usp=sharing,checked,
Henry Fong - Feel,Dim Mak,US Website Ads,10000,0,,https://www.youtube.com/watch?v=AbSsCKjJdRA,9/9/2024,Complete,,,,checked,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1dwz7GUwXbuH-Sn5Ms-DBYXqlr893KktXQb2C0wFiTYw/edit?usp=sharing,checked,
Henry Fong - Feel,Dim Mak,WW Display,25000,0,,https://www.youtube.com/watch?v=AbSsCKjJdRA,9/9/2024,Complete,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1dwz7GUwXbuH-Sn5Ms-DBYXqlr893KktXQb2C0wFiTYw/edit?usp=sharing,checked,
Steve Aoki - Mami,Dim Mak,US Website Ads,15000,0,,https://www.youtube.com/watch?v=NXxiAqQw3EI,9/9/2024,Complete,,,,,Yes,$150,Paid,https://docs.google.com/spreadsheets/d/1Ej-W8AdxGeI4ZPkouERqz0WFRh-lRCM6TmsXW-WSa08/edit?usp=sharing,checked,
Steve Aoki - Mami,Dim Mak,WW Display,35000,0,,https://www.youtube.com/watch?v=NXxiAqQw3EI,9/9/2024,Complete,,,,,Yes,$350,Paid,https://docs.google.com/spreadsheets/d/1Ej-W8AdxGeI4ZPkouERqz0WFRh-lRCM6TmsXW-WSa08/edit?usp=sharing,checked,
Eric James - Bleeding Heart,Create Music Group,US Website,15000,0,,https://www.youtube.com/watch?v=kOWqpYLBd4Q,9/6/2024,Complete,,,,,Yes,$220,Paid,https://docs.google.com/spreadsheets/d/1uMqaHqfMG-pxrwgO-xPXX4tOm3rSuD4HUZZPG0G2W_U/edit?usp=sharing,,
Eric James - Bleeding Heart,Create Music Group,WW Display,50000,0,,https://www.youtube.com/watch?v=kOWqpYLBd4Q,9/6/2024,Complete,,,,,Yes,$570,Paid,https://docs.google.com/spreadsheets/d/1uMqaHqfMG-pxrwgO-xPXX4tOm3rSuD4HUZZPG0G2W_U/edit?usp=sharing,,
"Diany Dior, Fivio Foreign - SEX LOVE DEMONS",Goodtalk,WW Website,100000,0,,https://youtu.be/CcM9GguCVro,9/3/2024,Complete,,,,,Yes,$400,Paid,https://docs.google.com/spreadsheets/d/1qQqJTN8GXNniILgY6Gezg_IOi5z2EJpP_oYdHT72u_o/edit?gid=0#gid=0,checked,
lil dusty g - tbd,Shalizi Group,WW Display,90000,90000,,TBD,9/1/2024,Cancelled,,,,,Yes,$600,Paid,N/A,,
Ookay - Impeccable,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=v0-cFxQ8mFw,8/30/2024,Complete,,,,checked,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/12FypxpLcaSlN9yNvhKrH3IMawdTvVrojm5_KSth8AqM/edit?gid=0#gid=0,checked,
Ookay - Impeccable,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=v0-cFxQ8mFw,8/30/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/12FypxpLcaSlN9yNvhKrH3IMawdTvVrojm5_KSth8AqM/edit?gid=0#gid=0,checked,
Vincent - Falling Stars,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=i9bDXr0y7Ms,8/30/2024,Complete,,,,checked,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/14CI2iNjVTYo5G9F94vhd9GB8L0j49wiIDQHhfP67V5s/edit?gid=0#gid=0,checked,
Vincent - Falling Stars,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=i9bDXr0y7Ms,8/30/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/14CI2iNjVTYo5G9F94vhd9GB8L0j49wiIDQHhfP67V5s/edit?gid=0#gid=0,checked,
Rae Stacks - Stuntin on You,Rae Stacks,WW Display,80000,0,,https://www.youtube.com/watch?v=819Y4Q8dxhs,8/27/2024,Complete,,,,,Yes,$800,Paid,https://docs.google.com/spreadsheets/d/1mWkKLb8cqQnleuC9sbwudhJBMBmDRk7q-D8UxAt2Ewc,checked,
Rae Stacks - Stuntin on You,Rae Stacks,US Website,20000,0,,https://www.youtube.com/watch?v=819Y4Q8dxhs,8/27/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1mWkKLb8cqQnleuC9sbwudhJBMBmDRk7q-D8UxAt2Ewc,checked,
Wale The Sage - Running up The Hill,Shalizi Group,US Website,10000,0,,https://www.youtube.com/watch?v=2IKnevfbg-Q,8/27/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1y_BQl1yiWYGSkDh_DcnG9Cuk1hktLwPQuHzHo5BPaLE/edit?gid=0#gid=0,checked,
Wale The Sage - Running up The Hill,Shalizi Group,WW Display,40000,0,,https://www.youtube.com/watch?v=2IKnevfbg-Q,8/27/2024,Complete,,,,checked,Yes,$400,Paid,https://docs.google.com/spreadsheets/d/1y_BQl1yiWYGSkDh_DcnG9Cuk1hktLwPQuHzHo5BPaLE/edit?gid=0#gid=0,checked,
Benzi & Bella Renee & Velvet Cash - My Fix ,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=xTqq16af68w,8/23/2024,Complete,,,,checked,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1xdNTrgbEHPO3BnGIc47WKJFrwqkUUoL8SXwzWIxYZNI/edit?gid=0#gid=0,checked,
Benzi & Bella Renee & Velvet Cash - My Fix ,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=xTqq16af68w,8/23/2024,Complete,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1xdNTrgbEHPO3BnGIc47WKJFrwqkUUoL8SXwzWIxYZNI/edit?gid=0#gid=0,checked,
Bossa - Me Time,Atlantic Records (Adam),US Website,5000,0,,https://www.youtube.com/watch?v=yc0FqEuNUwY,8/23/2024,Complete,,,,,Yes,$55,Paid,https://docs.google.com/spreadsheets/d/13eRYWJwPeNk6yb2wWPfgnU42Lo0Y7AR4Mzg_WcYZsRg,checked,
Bossa - Me Time,Atlantic Records (Adam),WW Display,22000,0,,https://www.youtube.com/watch?v=yc0FqEuNUwY,8/23/2024,Complete,,,,,Yes,$195,Paid,https://docs.google.com/spreadsheets/d/13eRYWJwPeNk6yb2wWPfgnU42Lo0Y7AR4Mzg_WcYZsRg,checked,
Leona Naess - Holding On,Leona Naess,WW Display,25000,0,,https://www.youtube.com/watch?v=tCpwywxebOw,8/23/2024,Complete,,,,,Yes,$250,Paid,https://docs.google.com/spreadsheets/d/1yyQGlT_KPV8oMTxdAjFCtj-I3mXJXxdr6KKtlXne-PA,checked,
Sikdope & Michael Sparks - Lift Off,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=RO8GcMugGnA,8/23/2024,Complete,,,,checked,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1cfWAp6Ickjw8y9qzV_W3viZGryXEcca7HkVfRda_ft0,checked,
Sikdope & Michael Sparks - Lift Off,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=RO8GcMugGnA,8/23/2024,Complete,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1cfWAp6Ickjw8y9qzV_W3viZGryXEcca7HkVfRda_ft0,checked,
"Wacotron & Maxo Kream - ""Weight""",Shalizi Group,US Website,80000,-31000,,https://www.youtube.com/watch?v=CW60SlT0bUI,8/21/2024,Complete,,,,checked,Yes,$330,Paid,https://docs.google.com/spreadsheets/d/1G56Z6RmJ9fYXLGj-1TVSik9yJr1ut9pdx24oXtLsR9E/edit?usp=sharing,checked,
"Wacotron & Maxo Kream - ""Weight""",Shalizi Group,LATAM Website,100000,0,,https://www.youtube.com/watch?v=CW60SlT0bUI,8/21/2024,Complete,,,,,Yes,$1080,Paid,https://docs.google.com/spreadsheets/d/1G56Z6RmJ9fYXLGj-1TVSik9yJr1ut9pdx24oXtLsR9E/edit?usp=sharing,checked,
"Wacotron & Maxo Kream - ""Weight"" ",Shalizi Group,EUR Website,35000,0,,https://www.youtube.com/watch?v=CW60SlT0bUI,8/21/2024,Complete,,,,,Yes,$590,Paid,https://docs.google.com/spreadsheets/d/1G56Z6RmJ9fYXLGj-1TVSik9yJr1ut9pdx24oXtLsR9E/edit?usp=sharing,checked,
Dr. Phunk & DJ Mii - Let's Dance Tonight,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=ABaUwbTY_0I,8/20/2024,Complete,checked,,,,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1669ZRRrPUc2MRJ9vhnMrKFy43HNIvRHLf_egFTkZgEM/edit?usp=sharing,checked,
Dr. Phunk & DJ Mii - Let's Dance Tonight,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=ABaUwbTY_0I,8/20/2024,Complete,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1669ZRRrPUc2MRJ9vhnMrKFy43HNIvRHLf_egFTkZgEM/edit?usp=sharing,checked,
OBS & JSTJR - Kickdrum,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=vBLemHB9YZ4,8/20/2024,Complete,,,,checked,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1kKI8sE88urfygnhrC-lZdJVs2yNOMdyMP1JQur17g6E/edit?usp=sharing,checked,
OBS & JSTJR - Kickdrum,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=vBLemHB9YZ4,8/20/2024,Complete,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1kKI8sE88urfygnhrC-lZdJVs2yNOMdyMP1JQur17g6E/edit?usp=sharing,checked,
Riggi & Piros - Dancin' ,Dim Mak,US Website,10000,0,,https://www.youtube.com/watch?v=l4xfAFz13fY,8/20/2024,Complete,,,,checked,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1USncFbT4pFx2ct7qG7UzymD1bcL4D8ywHZQlOfimOVg/edit?usp=sharing,checked,
Riggi & Piros - Dancin' ,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=l4xfAFz13fY,8/20/2024,Complete,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1USncFbT4pFx2ct7qG7UzymD1bcL4D8ywHZQlOfimOVg/edit?usp=sharing,checked,
Cheyenne Giles - Barcelona,Dim Mak,US Website Ads,10000,0,,https://www.youtube.com/watch?v=E8HP56EHpjI,8/12/2024,Complete,,,,,Yes,$125,Paid,https://docs.google.com/spreadsheets/d/1uWTCuEjWgJLrjszc5RMtIbZ6Qcklib_TxYoQ860fIoU/edit?usp=sharing,checked,
Cheyenne Giles - Barcelona,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=E8HP56EHpjI,8/12/2024,Complete,,,,,Yes,$175,Paid,https://docs.google.com/spreadsheets/d/1uWTCuEjWgJLrjszc5RMtIbZ6Qcklib_TxYoQ860fIoU/edit?usp=sharing,checked,
Laidback Luke - One on One,Dim Mak,US Website Ads,15000,0,,https://www.youtube.com/watch?v=p9maPdUMu-8,8/12/2024,Complete,,,,,Yes,$150,Paid,https://docs.google.com/spreadsheets/d/19oOQkN1kSfZe6Ux9V0EobP1WB_WaVhrLrtKcCBauBdQ/edit?usp=sharing,checked,
Laidback Luke - One on One,Dim Mak,WW Display,35000,0,,https://www.youtube.com/watch?v=p9maPdUMu-8,8/12/2024,Complete,,,,,Yes,$350,Paid,https://docs.google.com/spreadsheets/d/19oOQkN1kSfZe6Ux9V0EobP1WB_WaVhrLrtKcCBauBdQ/edit?usp=sharing,checked,
Gordo & Drake - Healing,Medium Rare,WW Display,50000,0,,https://www.youtube.com/watch?v=MnvOwjZPOCM,8/8/2024,Complete,,,,,Yes,$400,Paid,https://docs.google.com/spreadsheets/d/12lydEGKd_AG_jfOAYxZmWITHTzMHy9q57HqQibTwjBQ/edit?usp=sharing,checked,
Gordo & Drake - Healing,Medium Rare,US Website Ads,75000,0,,https://www.youtube.com/watch?v=MnvOwjZPOCM,8/8/2024,Complete,,,,,Yes,$750,Paid,https://docs.google.com/spreadsheets/d/12lydEGKd_AG_jfOAYxZmWITHTzMHy9q57HqQibTwjBQ/edit?usp=sharing,checked,
Gordo & Drake - Healing,Medium Rare,CUSTOM,450000,0,,https://www.youtube.com/watch?v=MnvOwjZPOCM,8/8/2024,Complete,,,,,Yes,$3850,Paid,https://docs.google.com/spreadsheets/d/12lydEGKd_AG_jfOAYxZmWITHTzMHy9q57HqQibTwjBQ/edit?usp=sharing,checked,
"Prodbycpkshawn, Ugly Andz - Yo Bunny",Create Music Group,LATAM Website,225000,0,,https://www.youtube.com/watch?v=31kzzFxZ5ps,8/8/2024,Cancelled,,,,,Yes,$1500,Paid,https://docs.google.com/spreadsheets/d/1TkO3BkDhYjuaCTG0m0o1r8ju9JAV_BerUZZRps8qdAE/edit?usp=sharing,checked,
Planet Zuzy - OTR Mix,Planet Zuzy,WW Website Ads,25000,0,,https://www.youtube.com/watch?v=w1LFiBK5qko&pp=ygUYUGxhbmV0IFp1enkgb24gdGhlIHJhZGFy,8/6/2024,Complete,,,,,Yes,$80,Paid,https://docs.google.com/spreadsheets/d/1Kmf6wRrktLPka8LES_QSOmrbfGn-KaFuEcPyHF2WH70/edit?usp=sharing,checked,
TMRRW X East Capri - Hold It Down,TMRRW,WW Display,15000,0,,https://www.youtube.com/watch?v=7NexaO7wElM,8/5/2024,Complete,,,,,Yes,$150,Paid,https://docs.google.com/spreadsheets/d/1WogNh2yNut3nrtstebihszrWE0fZ66scO-9mNKYq02E/edit?usp=sharing,checked,
Wale The Sage - Chase The Sun,Shalizi Group,WW Display,80000,0,,https://www.youtube.com/watch?v=lgOw2FkJA6o,8/5/2024,Complete,,,,,Yes,$750,Paid,https://docs.google.com/spreadsheets/d/1d_qWOH-aGoBhGC6quh6NmB6xNel3Es2qjSpIf1BnGeo,checked,
SVDDEN DEATH - Teeth,Shalizi Group,LATAM Website,20000,0,,https://www.youtube.com/watch?v=jemUULyyXXw,8/4/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1bck4LIZozr4kdXhZZmznbWMERb39c_ewxqZESzbZ-xs,checked,
SVDDEN DEATH - Teeth,Shalizi Group,US Website Ads,25000,0,,https://www.youtube.com/watch?v=jemUULyyXXw,8/4/2024,Complete,,,,,Yes,$250,Paid,https://docs.google.com/spreadsheets/d/1bck4LIZozr4kdXhZZmznbWMERb39c_ewxqZESzbZ-xs,checked,
SVDDEN DEATH - Teeth,Shalizi Group,WW Website Ads,100000,0,,https://www.youtube.com/watch?v=jemUULyyXXw,8/4/2024,Complete,,,,,Yes,$1000,Paid,https://docs.google.com/spreadsheets/d/1bck4LIZozr4kdXhZZmznbWMERb39c_ewxqZESzbZ-xs,checked,
Ookay - Hold My Love,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=4KzrAHoeWws,8/2/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/143q9yEXRCse5u_6zlrDMQBLKJJ_jePSJROwaN7O9MzY,checked,
Ookay - Hold My Love,Dim Mak,US Website Ads,10000,0,,https://www.youtube.com/watch?v=4KzrAHoeWws,8/2/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/143q9yEXRCse5u_6zlrDMQBLKJJ_jePSJROwaN7O9MzY,checked,
Softest Hard - Trip to Roma,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=AxxS_VG_Nh8,8/2/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1jiFLN2Y0dXU-ZghnGEOX1PW55DqkRmyzN26uMVtP1gY,checked,
Softest Hard - Trip to Roma,Dim Mak,US Website Ads,10000,0,,https://www.youtube.com/watch?v=AxxS_VG_Nh8,8/2/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1jiFLN2Y0dXU-ZghnGEOX1PW55DqkRmyzN26uMVtP1gY,checked,
Henry Fong & Chyl - 64 Impala,Dim Mak,US Website Ads,10000,0,,https://www.youtube.com/watch?v=9ql3AA3uRsc,7/26/2024,Complete,,,,,Yes,$100,Paid,https://docs.google.com/spreadsheets/d/1Jmq8xb5OG5WHRrXYFOx2pqgv1d8WQT1xrK03LH7WwwU,checked,
Henry Fong & Chyl - 64 Impala,Dim Mak,WW Display,20000,0,,https://www.youtube.com/watch?v=9ql3AA3uRsc,7/26/2024,Complete,,,,,Yes,$200,Paid,https://docs.google.com/spreadsheets/d/1Jmq8xb5OG5WHRrXYFOx2pqgv1d8WQT1xrK03LH7WwwU,checked,
